id,type,a1,a2,a3,a4,a5,a6,a7,a8,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,B13,B14,B15,B16,B17,will
623,1,86.83,72.05,77.66,89.77,77.93,78.31,88.82,70.33,2,12,2,10,5,6,1,1983,5,14,4,3,20,6,7,20,20,0
624,1,80.05,76.14,62.94,73.61,85.32,72.49,73.32,78.54,2,25,1,4,3,5,1,1994,6,3,4,5,24,11,6,35,20,0
625,1,76.52,74.52,66.69,77.77,71.67,75.03,66.67,77.76,2,41,1,5,3,5,1,1979,5,16,6,4,32,22,21,0,0,0
626,1,62.12,62.67,70.3,64.86,66.18,63.92,62.08,55.55,1,3,2,1,4,5,2,1992,5,8,1,8,30,15,20,20,15,0
627,1,78.92,82.83,85.17,85.61,82.61,86.14,93.32,89.22,1,6,2,5,3,5,1,1990,6,6,3,3,10,3,4,20,25,0
628,1,78.35,73.54,81.41,81.93,77.93,72.49,64.31,81.44,1,5,2,2,3,5,1,1992,6,5,4,7,10,5,3,20,30,0
629,1,67.56,86.69,55.58,67.55,69.9,66.66,88.94,77.34,2,32,2,12,4,5,2,1988,5,10,3,4,25,15,20,10,0,0
630,1,62.4,69.12,66.69,69.92,72.97,64.12,66.47,55.55,2,10,1,2,2,3,0,1985,6,11,4,2,15,10,7,0,0,0
631,1,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2,35,1,12,3,5,1,1981,8,14,1,6,19,9,6,20,25,0
632,1,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2,25,1,12,3,5,1,1981,8,14,1,6,18,11,5,20,25,0
633,1,83.93,80.23,81.56,81.93,77.93,77.77,82.16,81.87,2,15,3,10,2,3,0,1985,5,13,3,3,25,12,10,35,0,0
634,2,81.69,77.8,81.56,77.77,77.76,80.85,77.77,77.76,2,36,1,11,5,6,1,1984,5,11,6,4,18,13,11,20,5,0
635,2,78.79,72.22,81.41,81.93,73.03,77.77,70.86,76.64,2,30,1,5,3,5,1,1990,6,6,5,7,24,12,9,0,35,0
636,2,75.96,70.96,81.41,74.08,77.76,75.03,73.34,77.76,2,38,2,12,3,5,1,1982,8,15,5,4,25,15,21,20,5,0
637,2,82.78,63.98,59.18,67.55,52.3,55.88,68.82,55.12,2,35,1,15,3,5,1,1985,4,15,4,2,33,29,30,12,12,0
638,2,88.92,88.92,85.17,85.61,84.02,83.06,84.31,81.44,1,35,2,10,4,5,2,1985,5,13,4,2,40,25,20,0,25,0
639,2,83.34,86.89,74.05,88.88,77.76,88.88,82.21,77.76,2,28,3,6,3,5,1,1990,6,8,6,3,41,25,23,15,0,0
640,2,77.81,79.07,77.81,77.77,77.76,77.77,77.77,77.76,2,10,2,6,3,5,1,1995,6,4,4,8,40,20,19,20,0,0
641,2,83.52,85.63,85.17,85.61,83.85,83.06,84.31,81.09,1,15,2,12,3,5,1,1984,5,12,6,5,16,8,12,22,10,0
642,2,73.39,79.83,74.05,77.77,80.84,71.95,71.1,74.44,1,21,2,15,3,5,1,1984,6,15,4,2,33,29,28,12,12,0
643,2,88.92,87.65,85.17,85.19,85.63,86.14,88.88,84.77,2,38,1,15,3,5,1,1982,6,13,5,2,30,16,11,15,33,0
644,2,90.77,88.92,92.67,88.88,92.11,91.96,88.88,92.2,2,36,1,12,3,5,1,1984,3,17,5,2,30,15,13,10,33,0
645,2,97.47,94.63,99.03,88.88,95.19,94.17,93.27,92.98,2,5,2,5,5,6,1,1990,6,8,4,3,13,5,4,20,25,0
646,2,91.74,81.09,81.56,85.19,85.79,83.06,82.16,81.87,2,30,2,8,5,6,1,1985,6,10,4,5,28,8,11,20,20,0
647,2,70.38,69.66,70.44,77.77,68.49,68.88,70.92,74.44,2,20,1,5,3,5,1,1990,6,8,5,2,20,10,7,30,20,0
648,2,95.05,86.89,96.28,93.03,89.03,99.99,95.42,99.98,2,30,1,8,4,5,2,1985,6,10,4,7,35,15,16,25,0,0
649,2,77.81,76.54,74.05,74.5,71.51,75.03,80.12,78.11,1,30,2,10,3,5,1,1984,6,12,5,5,19,12,14,20,5,0
650,2,75.24,74.15,74.05,77.77,77.76,80.52,77.77,81.87,2,34,1,10,3,5,1,1986,6,12,6,5,19,13,13,20,5,0
651,2,84.5,85.63,74.05,81.93,74.69,77.77,75.68,84.77,2,6,1,6,3,5,1,1990,8,4,3,2,30,11,13,10,25,0
652,2,99.04,99.03,99.03,99.98,99.98,99.99,99.99,99.98,2,44,1,18,5,6,1,1976,5,20,4,2,50,10,21,18,25,0
653,2,75.24,80.2,66.69,77.77,74.52,78.1,75.62,77.76,1,30,1,10,5,6,1,1984,6,12,5,4,19,15,12,20,5,0
654,2,84.32,85.91,81.56,93.03,85.79,83.6,84.49,89.65,2,15,2,8,5,6,1,1988,5,10,4,5,20,13,9,40,10,0
655,2,74.13,71.11,74.05,79.08,74.69,68.88,75.68,69.98,1,10,2,10,3,5,1,1987,6,9,4,6,23,7,8,20,20,0
656,2,84.26,84.65,81.56,85.19,82.78,80.85,77.77,77.76,1,10,3,8,2,3,0,1990,6,8,3,8,24,13,8,25,20,0
657,2,85.04,84.46,77.81,84.72,88.93,89.21,84.26,81.09,2,38,2,12,3,5,1,1982,5,16,6,2,29,19,9,30,20,0
658,2,83.39,80.81,88.92,81.93,77.76,77.77,77.77,77.76,1,16,2,9,3,5,1,1985,5,11,3,2,50,40,30,20,0,0
659,1,81.69,83.52,85.17,78.19,84.02,83.6,84.44,81.87,2,32,1,10,5,6,1,1987,6,8,4,4,15,11,7,0,0,0
660,1,90.64,86.93,85.31,95.82,90.4,89.42,84.31,85.54,1,10,1,12,5,5,1,1975,5,20,7,9,20,15,7,36,11,0
661,1,80.64,79.07,74.2,88.88,80.84,77.77,75.49,74.44,2,25,2,6,1,1,0,1995,6,3,4,5,25,15,10,18,30,0
662,1,75.78,75.5,74.2,65.34,65.33,66.87,66.79,65.88,1,30,1,10,3,5,1,1990,6,7,3,7,20,10,7,18,33,0
663,1,82.23,88.71,81.56,88.88,88.87,80.52,84.31,85.2,1,5,3,5,4,3,2,1995,5,3,4,4,24,9,8,20,33,0
664,1,90.03,86.89,92.53,92.56,88.87,83.6,86.79,89.65,1,9,1,5,3,5,1,1989,6,9,4,7,29,17,14,25,0,0
665,1,63.14,75.37,66.69,74.5,61.64,66.66,64.37,73.66,1,2,2,2,1,1,0,2000,4,1,4,8,20,15,10,50,7,0
666,1,70.38,79.07,77.81,77.77,72.75,77.45,77.76,74.44,2,10,2,5,2,3,0,1990,6,8,3,4,30,15,9,30,25,0
667,1,54.47,53.51,44.45,55.55,47.45,52.48,57.64,55.55,2,28,2,5,3,5,1,1991,6,6,5,5,30,11,10,20,28,0
668,1,73.93,72.77,66.69,74.08,71.67,71.95,75.49,65.88,2,10,2,6,3,5,1,1974,6,22,6,2,35,22,19,20,0,0
669,1,80.95,81.97,74.05,81.93,82.78,75.03,75.48,77.76,2,34,1,9,3,3,1,1986,5,12,4,2,36,32,32,14,13,0
670,1,70.56,86.52,77.81,88.88,84.02,77.77,88.88,88.87,2,10,2,8,3,5,1,1985,6,10,2,4,50,10,30,0,0,0
671,1,72.82,81.97,66.69,77.77,62.11,75.03,73.2,73.66,2,42,2,6,6,6,2,1976,6,21,6,2,40,20,19,10,30,0
672,1,87.07,86.89,77.81,85.19,85.79,80.85,82.16,85.54,1,12,2,8,3,5,1,1987,6,10,5,4,10,6,7,25,15,0
673,1,72.41,76.06,77.81,81.45,71.61,67.2,77.59,74.09,2,20,3,10,3,5,1,1987,6,10,4,6,19,10,7,20,30,0
674,1,76.76,72.09,74.2,78.66,77.6,69.41,79.93,73.66,1,15,2,7,3,5,1,1989,6,7,3,7,20,10,15,25,13,0
676,1,85.24,85.63,85.17,86.09,84.02,86.14,84.51,85.54,1,10,1,8,4,6,1,1988,6,10,6,7,30,15,10,40,15,0
677,1,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,2,28,2,4,2,3,0,1992,6,5,3,2,24,13,14,20,8,0
678,1,77.81,74.15,77.81,74.08,74.69,77.77,68.95,66.66,2,20,1,12,5,6,2,1980,5,17,5,1,30,25,20,0,0,0
679,1,90.95,82.63,81.56,93.03,88.87,75.03,89.08,88.87,2,29,3,5,4,4,0,1992,5,7,5,4,30,11,14,15,25,0
680,1,71.3,85.22,70.44,78.66,80.84,83.6,86.59,78.11,2,30,2,5,3,2,1,1989,5,8,4,3,50,10,25,10,25,0
681,1,80.95,86.89,77.81,88.88,80.78,88.88,82.16,81.44,2,35,2,10,3,5,1,1984,6,13,4,8,15,9,13,0,0,0
682,1,84.5,83.89,77.81,85.19,77.76,83.06,77.77,81.87,2,5,2,10,4,5,2,1985,5,12,4,1,20,8,7,20,30,0
684,1,80.95,84.46,88.92,81.93,82.08,83.06,82.35,78.89,2,45,1,25,4,5,2,1975,5,25,3,4,30,20,10,30,16,0
685,1,79.66,70.35,81.56,78.24,74.52,75.03,82.18,73.66,2,31,1,7,5,6,1,1989,6,9,4,2,35,13,15,15,30,0
686,1,80.23,79.47,85.31,88.88,79.23,85.81,75.68,76.99,2,36,2,6,3,5,1,1983,6,14,3,4,33,13,10,15,30,0
687,1,81.49,80.99,81.56,78.66,71.45,83.6,73.2,77.76,2,35,3,10,4,5,2,1986,6,12,4,6,15,10,10,15,5,0
688,1,81.69,83.48,88.92,77.77,84.14,77.45,82.16,81.09,2,39,1,1,5,6,1,1981,5,15,3,3,30,11,10,15,31,0
689,1,92.6,93.37,92.67,93.03,90.42,94.7,90.84,95.88,2,10,1,2,3,5,1,1988,6,10,3,5,30,11,12,15,30,0
690,1,69.65,71.51,70.44,70.82,74.75,72.49,73.34,70.33,1,7,3,12,1,1,0,1987,6,9,2,2,18,14,10,20,10,0
691,1,80.05,82.07,66.69,81.45,82.78,86.14,84.51,81.87,1,10,1,10,3,5,1,1985,6,10,3,2,20,8,18,30,3,0
692,1,75.24,75.41,77.81,81.45,77.76,77.77,73.34,81.44,2,28,1,5,3,5,1,1991,6,7,4,4,25,12,18,20,10,0
693,1,88.92,87.65,77.81,81.45,80.78,80.85,79.87,88.87,2,30,2,7,4,5,2,1989,6,6,3,4,23,17,8,0,0,0
694,1,82.8,83.48,85.31,81.03,80.94,86.67,82.35,88.52,2,7,1,2,4,4,0,1993,6,5,4,7,50,23,30,20,7,0
695,1,71.3,60.03,48.07,67.08,72.91,72.49,51.17,51.44,1,4,1,3,4,2,0,1997,5,2,4,8,40,10,15,50,10,0
696,1,68.4,68.71,66.69,73.61,72.97,69.74,73.34,70.76,3,3,1,3,3,5,1,1983,5,12,3,2,100,95,80,14,10,0
697,1,93.59,74.11,85.17,85.19,77.76,77.77,86.6,88.87,2,15,2,12,5,6,1,1987,6,9,3,4,44,16,20,10,20,0
699,1,94.33,97.6,96.28,93.03,92.11,91.63,90.98,92.2,2,12,1,6,4,4,0,1991,6,5,4,3,32,20,13,10,20,0
700,1,72.84,72.41,63.08,81.93,63.58,72.49,62.09,62.2,2,12,2,2,3,5,1,1984,5,13,4,4,18,10,13,20,5,0
701,1,79.1,87.25,81.56,78.19,83.85,72.28,71.49,72.89,2,36,2,5,3,5,1,1983,6,14,6,4,20,12,13,20,0,0
702,1,87.81,79.07,77.81,88.88,91.95,88.88,86.72,77.76,1,5,3,10,3,5,1,1985,6,12,4,1,25,15,8,0,17,0
703,1,77.48,75.37,74.2,81.03,74.44,83.6,82.21,81.87,1,10,2,5,3,5,1,1990,6,6,5,3,20,13,7,20,30,0
704,1,79.51,83.89,77.81,81.03,80.84,80.52,82.16,85.54,2,33,1,12,3,5,1,1987,6,13,7,9,35,30,30,14,12,0
705,1,76.76,81.31,74.05,74.5,65.35,86.67,86.74,84.77,1,10,2,8,4,5,2,1984,4,14,4,4,35,30,15,40,5,0
706,1,85.37,88.92,96.28,92.14,95.19,91.96,84.3,84.77,2,38,1,15,3,5,1,1982,4,15,3,2,30,12,11,15,33,0
707,1,83.93,87.65,88.92,84.72,87.09,88.88,88.88,88.87,2,9,2,8,3,5,1,1989,6,9,7,9,60,50,40,10,10,0
708,1,80.56,77,66.69,74.98,67.9,80.85,68.69,78.11,1,6,2,2,2,3,0,1996,6,2,4,5,20,12,13,0,5,0
709,1,73.21,78.56,74.05,81.03,77.54,80.52,77.76,74.44,1,20,1,15,3,5,1,1980,6,18,4,1,50,20,40,0,0,0
710,1,65.96,58.01,66.69,73.19,68.37,60.84,60,55.97,2,24,1,2,3,2,0,1995,6,2,5,4,24,9,12,18,0,0
711,1,79.84,84.5,74.05,77.77,78.09,77.77,75.48,77.76,1,10,1,15,3,5,1,1982,6,15,1,7,16,10,4,20,30,0
712,1,81.69,79.64,85.17,77.77,79.06,79.99,79.86,88.87,1,5,2,3,3,5,1,1989,6,8,2,4,19,12,5,30,25,0
713,1,74.67,74.52,59.33,77.77,74.52,75.03,73.38,77.34,2,40,5,15,4,6,1,1980,6,17,2,3,19,10,15,0,7,0
714,1,72.22,82.83,88.92,85.19,77.76,80.52,88.88,88.87,2,10,1,1,4,5,2,1991,6,5,4,4,21,12,15,22,0,0
715,1,73.21,78.66,74.05,81.03,77.76,83.6,79.87,81.09,1,10,1,10,3,5,1,1990,8,6,4,4,28,22,20,10,0,0
716,1,82.8,81.09,81.56,77.77,81,83.6,82.35,81.87,2,42,1,16,4,3,2,1978,5,17,2,3,32,22,15,0,0,0
717,1,73.93,74.52,74.05,74.5,72.91,72.49,71.24,73.66,1,10,1,8,3,5,1,1990,5,6,4,2,30,20,26,0,0,0
718,1,80.95,83.89,88.92,85.61,82.61,86.67,86.53,85.12,2,20,1,8,5,6,1,1992,6,6,5,6,33,8,10,30,20,0
719,1,66.88,81.5,66.54,74.5,69.61,71.95,60,71.11,1,4,2,3,3,5,1,1993,6,1,5,8,30,9,10,20,20,0
720,1,77.07,79.83,74.2,78.66,80.84,69.41,80.05,70.76,2,30,2,10,5,2,1,1990,6,7,4,2,60,40,23,0,0,0
721,1,64.48,70.38,66.69,66.66,69.67,72.49,73.2,66.66,1,8,1,5,5,6,1,1988,5,8,4,2,45,21,25,25,10,0
722,1,76.35,77.8,74.05,74.5,75.82,72.49,75.43,73.66,2,20,2,13,3,5,1,1982,5,15,4,4,10,6,7,18,5,0
723,1,70.57,72.41,66.69,77.77,69.67,74.7,62.29,66.66,2,37,2,14,3,5,1,1983,3,17,4,4,18,7,6,20,33,0
724,1,61.35,54.31,55.58,59.71,58.62,58.63,68.78,66.23,2,24,1,2,3,2,0,1995,6,2,6,3,24,9,14,0,25,0
725,1,67.8,60.53,70.3,70.34,65.35,66.99,59.74,60,1,3,2,8,3,5,1,1985,6,13,4,7,17,11,10,0,0,0
726,1,76.7,74.11,70.44,73.61,69.67,74.7,73.34,69.98,1,5,2,10,1,1,0,1987,5,10,3,5,20,15,13,11,10,0
727,1,78.35,71.36,74.05,70.34,70.37,72.49,80.05,73.66,2,15,2,9,5,6,1,1987,6,11,4,7,18,7,11,0,25,0
728,1,78.74,74.52,74.2,74.5,77.6,72.49,73.38,73.66,2,40,5,15,4,5,2,1980,5,17,2,3,25,15,20,0,7,0
729,1,78.4,80.01,88.92,82.35,82.72,86.14,80.13,85.54,2,10,2,5,5,6,1,1985,6,8,4,2,21,12,16,0,0,0
730,1,64.52,71.51,55.58,59.71,63.47,63.59,62.28,73.66,2,3,1,7,3,3,1,1993,6,1,6,8,32,12,13,10,20,0
731,1,44.46,82.74,88.92,81.03,77.76,77.77,88.88,88.87,2,10,1,1,3,5,1,1994,6,3,3,4,17,12,11,20,0,0
732,1,55.58,74.11,63.08,77.77,77.76,66.66,77.77,81.44,2,10,1,1,3,3,1,1993,5,3,4,4,18,13,13,20,0,0
733,1,76.35,75.41,77.81,77.77,81,74.7,77.76,77.76,2,30,1,4,3,4,1,1989,6,7,6,2,50,30,30,0,0,0
734,1,87.07,88.92,77.81,88.88,85.79,88.88,88.88,88.87,2,35,2,2,3,5,1,1985,6,13,5,8,24,14,20,0,0,0
735,1,77.81,85.22,74.05,81.93,77.76,85.81,77.77,81.87,2,34,2,2,3,5,1,1986,4,12,6,7,20,13,18,0,0,0
736,1,87.81,85.63,88.92,88.88,82.72,71.95,71.23,74.09,2,10,1,20,3,5,1,1978,4,18,4,2,20,13,9,20,20,0
737,1,75.78,85.22,81.56,85.61,77.76,80.31,82.35,81.44,1,8,2,5,4,5,2,1985,5,13,5,6,20,10,6,19,25,0
738,1,67.8,80.23,74.05,77.77,71.67,77.77,75.48,74.44,2,39,1,1,5,6,1,1980,5,17,4,7,24,13,11,20,0,0
739,1,89.12,89.2,77.81,96.3,77.7,88.88,93.26,92.2,2,16,2,4,5,6,1,1988,6,10,6,6,12,5,5,0,30,0
740,1,73.93,71.72,66.69,74.5,74.52,68.88,73.2,74.44,1,13,3,8,4,5,2,1988,5,10,5,4,25,14,8,25,20,0
741,1,70.56,76.17,51.82,69.92,69.9,71.95,71.1,73.66,2,23,1,7,3,5,1,1986,6,9,4,7,26,17,9,20,20,0
742,1,75.24,77.8,77.81,77.77,77.29,75.23,77.73,77.76,2,32,1,9,3,5,1,1988,6,9,5,2,35,32,32,16,8,0
743,1,62.4,67.49,55.58,67.08,72.97,77.77,73.14,81.87,1,15,4,5,5,6,2,1987,4,10,7,9,30,20,11,50,10,0
744,1,56.15,64.16,66.69,62.5,50.53,60.51,59.75,54.77,2,23,2,3,3,2,0,1996,5,2,5,4,35,15,25,15,10,0
745,1,60,55.58,59.33,58.81,58.62,60.84,57.65,63.33,2,10,2,5,4,4,0,1994,6,6,2,5,30,25,20,20,15,0
746,1,84.48,88.92,73.9,63.81,62.4,77.77,84.44,74.44,1,10,1,3,3,2,0,1989,5,8,6,2,30,16,20,10,5,0
747,1,72.82,71.11,77.81,74.08,69.9,66.66,68.96,73.66,2,36,1,1,3,5,1,1981,5,15,6,4,41,26,16,20,20,0
749,2,78.74,81.09,81.56,77.77,75.82,75.23,73.34,73.66,2,30,2,1,5,6,1,1990,6,6,5,7,16,10,10,20,5,0
750,2,74.25,68.51,74.05,77.77,71.45,80.85,80.1,74.09,1,10,1,3,2,3,0,1988,5,9,4,2,20,10,15,30,10,0
751,2,93.34,88.92,92.67,89.77,91.95,91.96,91.16,92.98,2,8,1,5,5,6,1,1986,6,9,4,2,25,10,11,15,25,0
752,2,73.21,75.41,74.05,74.5,66.65,66.66,75.48,73.66,2,11,2,6,4,5,2,1988,5,9,6,7,23,9,18,0,0,0
754,2,75.78,71.14,77.81,77.77,80.78,77.77,64.37,74.09,1,10,2,10,5,6,1,1988,6,10,4,5,23,15,9,18,28,0
755,2,77.81,79.07,66.69,77.77,71.67,77.77,82.35,81.09,2,8,2,5,4,5,2,1987,6,10,5,7,23,9,20,0,0,0
756,2,88.18,96.34,96.28,96.72,96.9,99.99,97.7,99.98,1,30,2,2,3,5,1,1989,8,5,2,5,25,14,12,20,0,0
757,2,83.93,86.49,77.81,81.45,82.61,83.06,84.31,77.76,2,30,1,20,2,3,0,1964,5,32,4,9,30,20,10,50,6,0
758,2,77.85,80.88,70.44,74.03,74.69,78.1,84.49,77.34,2,20,1,7,5,6,1,1989,8,5,6,2,32,12,9,18,40,0
759,2,87.22,79.43,70.44,88.88,82.94,80.52,75.48,77.34,2,32,2,6,5,6,1,1988,6,11,4,2,32,18,20,0,0,0
760,2,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,1,28,2,5,3,5,1,1984,5,12,5,6,38,24,18,0,20,0
761,2,82.98,77.8,77.81,77.77,90.4,83.92,82.33,84.42,2,15,1,10,3,5,1,1985,6,9,4,1,40,25,15,40,0,0
762,2,87.07,96.38,88.92,88.88,92.11,88.88,93.26,88.87,1,18,1,10,3,5,1,1985,4,12,3,7,40,24,12,30,25,0
763,2,88.92,93.37,92.67,88.88,99.98,91.63,93.46,96.65,2,32,1,5,6,6,2,1988,6,9,3,2,46,18,17,20,28,0
764,2,83.21,88.92,81.56,88.88,87.09,86.14,82.16,77.34,2,20,3,5,5,6,1,1974,6,22,3,2,12,7,10,20,10,0
765,2,84.86,87.65,85.17,88.88,85.79,86.14,84.51,85.54,1,12,1,10,2,3,0,1988,5,10,8,10,12,7,10,15,10,0
767,2,55.25,63.27,62.94,65.76,64.72,69.74,62.24,58.88,2,42,2,12,3,5,1,1978,5,18,5,5,19,13,14,0,0,0
768,2,68.73,67.95,74.05,66.66,66.72,71.95,71.06,71.11,2,15,1,6,2,3,0,1990,5,10,3,3,20,15,10,0,13,0
769,2,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,20,2,10,4,5,2,1987,6,10,4,4,20,12,15,10,5,0
770,2,85.37,86.89,96.28,85.61,88.87,86.14,99.99,99.98,2,33,2,7,3,5,1,1986,8,6,2,5,23,9,7,30,25,0
771,2,77.81,74.11,70.3,74.08,77.76,77.77,75.48,77.76,2,26,1,4,2,3,0,1993,6,3,6,5,30,14,26,0,0,0
772,2,78.92,83.52,74.05,88.88,88.87,80.85,86.59,88.87,2,32,2,6,3,5,1,1988,6,7,3,2,40,19,23,40,8,0
773,2,57.8,55.58,48.07,52.28,57.32,58.63,62.29,51.87,2,9,1,3,3,2,0,1997,5,3,4,8,50,20,45,13,0,0
774,2,77.81,75.41,77.81,77.77,77.76,77.77,77.77,77.76,1,3,1,4,3,5,1,1989,6,7,6,2,50,30,30,0,0,0
775,2,76.1,77.8,81.56,77.77,77.76,80.85,75.68,77.76,1,2,3,3,4,2,0,1996,6,3,1,5,30,25,15,30,20,0
776,2,74.25,72.41,74.05,74.5,72.75,77.45,75.49,73.66,1,8,2,7,3,5,1,1992,6,6,6,5,18,11,15,20,5,0
777,2,74.85,73.54,70.44,70.82,68.37,71.95,73.2,70.76,2,28,1,5,3,2,0,1991,6,6,4,5,16,8,10,0,0,0
778,2,79.66,80.23,74.05,77.77,71.67,75.03,77.77,81.44,2,26,1,6,3,2,0,1994,5,6,4,8,16,8,9,20,10,0
779,2,77.81,77.8,66.69,77.77,77.76,72.49,73.4,74.44,2,27,1,7,3,2,0,1993,5,5,4,4,18,9,10,15,12,0
780,2,73.8,66.69,66.69,66.66,66.65,66.66,66.67,66.66,2,20,1,3,2,3,0,1985,5,10,4,2,15,10,7,35,5,0
781,2,66.69,69.69,66.69,66.66,66.65,66.66,66.67,66.66,2,15,1,5,3,5,1,1990,6,5,2,5,15,10,7,30,5,0
782,2,77.81,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1,15,2,2,4,5,2,1985,5,12,5,5,18,13,9,30,10,0
783,2,76.35,78.21,74.2,74.03,79.23,75.23,77.77,81.87,2,20,2,8,3,5,1,1978,5,19,4,6,22,12,18,0,0,0
784,2,76.16,77.8,74.2,77.77,77.76,75.03,73.34,77.76,1,8,2,6,3,5,1,1990,6,8,4,4,20,10,10,10,25,0
785,2,68.73,66.69,62.94,69.03,66.88,72.28,69.09,73.66,2,45,2,18,3,5,1,1975,5,21,6,5,18,13,13,0,0,0
786,2,80.2,74.04,88.92,84.72,77.76,83.6,91.16,77.76,2,15,2,6,3,5,1,1990,6,6,4,8,14,9,10,14,0,0
787,2,74.67,77.8,70.44,77.77,77.76,77.77,77.77,74.44,2,25,3,10,6,6,2,1970,4,25,3,3,15,11,10,15,12,0
788,2,72.82,72.09,70.44,77.77,74.52,71.95,75.49,74.44,1,6,2,8,4,4,0,1986,6,9,5,2,20,9,10,30,5,0
789,2,75.24,74.52,77.81,84.72,73.45,72.49,77.59,81.09,2,20,2,10,5,6,1,1985,6,12,4,4,20,8,9,15,25,0
790,2,78.4,81.65,59.18,74.08,82.24,66.66,84.44,84.42,2,20,3,1,3,5,1,1976,6,22,2,3,30,20,20,0,0,0
792,2,80.95,75.37,74.2,74.08,80.84,85.81,77.76,77.76,2,30,1,5,3,2,0,1991,5,7,5,4,19,8,15,5,0,0
793,2,85.37,82.22,81.56,92.56,82.61,80.52,82.35,81.09,2,42,2,15,5,6,1,1978,4,20,2,2,19,14,15,20,10,0
794,2,83.21,80.23,85.17,77.77,79.23,83.6,77.97,77.42,2,30,1,8,3,2,0,1990,5,8,5,4,20,8,14,50,0,0
796,2,82.1,77.8,74.05,77.77,77.76,86.14,88.88,88.87,2,35,2,10,4,5,2,1985,6,12,6,2,30,18,20,10,5,0
800,2,81.69,80.23,77.81,77.77,77.76,88.88,77.77,81.87,2,31,1,10,3,2,0,1989,5,10,4,1,15,8,10,10,10,0
801,2,88.92,91.31,74.05,88.88,84.24,75.56,73.32,85.54,2,30,1,3,3,5,1,1989,6,8,2,4,28,13,17,25,0,0
802,2,75.59,77.8,77.81,77.77,77.76,77.77,77.77,77.76,2,37,2,10,3,5,1,1982,5,15,4,2,24,14,20,0,0,0
803,2,62.27,64.26,59.18,66.66,68.12,66.66,71.04,66.66,1,9,3,9,3,5,1,1988,6,9,4,3,25,18,10,30,10,0
804,2,66.54,61.09,74.05,67.08,61.92,61.71,66.99,63.33,2,44,1,15,3,5,1,1976,6,20,3,4,22,17,17,0,0,0
805,2,77.01,73.35,74.2,74.08,82.39,79.99,80.07,77.42,2,34,1,8,5,6,1,1986,5,12,7,9,20,15,10,40,10,0
806,2,72.41,79.54,85.17,84.72,80.78,80.52,82.23,81.87,2,35,2,8,6,6,2,1985,5,10,7,9,25,16,15,25,10,0
807,2,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,1,28,2,5,3,5,1,1980,5,18,6,5,29,19,11,10,25,0
809,2,75.24,81.09,85.17,81.93,84.08,83.06,80.05,81.87,2,27,1,5,3,2,0,1993,6,4,4,5,32,19,27,12,0,0
810,2,78.35,80.05,74.2,85.19,69.67,64.12,71.06,69.98,2,34,1,12,4,5,2,1986,6,11,4,2,37,28,30,17,5,0
812,2,66.69,68.71,66.69,66.66,76.3,75.03,71.06,70.76,2,2,1,3,2,2,0,1988,5,12,4,6,30,25,20,0,0,0
813,2,73.93,77.4,74.05,70.34,81,75.03,71.06,73.66,2,28,1,5,4,2,0,1992,5,6,4,8,35,20,20,0,0,0
816,2,88.92,88.92,88.92,88.88,88.87,88.88,88.88,88.87,1,28,2,4,3,5,1,1983,6,12,4,6,39,14,19,0,20,0
817,2,75.59,77.8,77.81,77.77,77.76,77.77,77.77,85.12,1,6,2,4,1,1,0,1990,5,6,3,5,50,45,30,10,10,0
818,2,76.7,77.8,77.81,77.77,77.76,77.77,77.77,77.76,1,6,2,4,1,1,0,1990,5,6,3,2,50,14,46,10,10,0
819,2,93.91,96.34,85.17,96.3,93.66,88.55,91.18,92.98,1,32,1,7,6,6,2,1988,6,10,3,2,46,18,21,0,28,0
820,2,87.07,86.52,85.17,88.88,85.85,88.88,88.88,88.87,2,28,1,5,3,5,1,1980,6,15,4,2,41,16,13,18,20,0
821,2,88,90.94,77.81,88.88,88.87,91.96,90.98,92.2,2,36,2,11,3,5,1,1984,8,11,4,1,50,10,20,15,30,0
822,2,88.92,88.92,85.17,85.61,85.79,88.88,88.88,88.87,2,28,1,4,3,5,1,1984,4,15,4,2,43,17,12,0,25,0
823,2,98.01,91.92,99.03,96.72,87.34,91.63,93.27,95.88,2,28,1,5,6,6,2,1992,6,6,6,2,43,16,23,0,20,0
825,2,84.32,83.24,77.95,88.88,88.71,83.06,88.69,85.89,2,36,2,6,3,5,1,1983,4,13,5,4,10,6,3,0,55,0
826,2,97.08,90.05,88.92,96.3,91.89,97.25,90.98,96.65,1,9,2,3,5,6,1,1987,6,9,3,5,27,17,8,20,30,0
827,2,74.45,79.27,88.92,88.88,85.79,79.99,84.32,84.77,2,6,3,4,2,3,0,1981,5,16,6,4,20,10,16,15,15,0
828,2,88.92,88.92,88.92,81.03,88.87,83.06,82.16,88.87,2,29,2,7,3,2,0,1982,5,16,4,6,32,14,10,20,25,0
